"source","listing_no","url","writer_type","agency","region_depth1","region_depth2","region_depth3","address","latitude","longitude","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","room_count","bathroom_count","area_m2","supply_area_m2","exclusive_area_m2","floor","direction","parking","elevator","pet_allowed","loan_available","move_in","published_at","confirmed_at","listing_age_text","approval_date","maintenance_detail","maintenance_basis","maintenance_items","building_use","options","description","image_1","image_2","crawl_note"
"daangn","3609231","https://realty.daangn.com/articles/3609231","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 장다리로 142 (권선동)","37.26260864232399","127.0234694387","분리형 원룸 400만원/37만원 - 경기도 수원시 권선구","400","37","7","44","SPLIT_ONE_ROOM","1","1","22.96","","22.96","6.0","","","","","","","2026-05-22","2026-05-24","2일 전","2012-05-22","관리비 7만원","","","","","👌매물 특징 👌
현 공실로 즉시입주 가능 전입신고 확정일자 OK
위치 좋고 가성비 좋습니다 !
하나 남아있습니다 !
[매물 정보]
금액: 보증금 400만원 월세 37만원 관리비 7만원
 
🍀보신 매물로 당근 문의주시면 상담이 빨라요

🍀문의주시면, 고객님의 헛걸음방지를 위해 다시 확인해드립니다.

🍀광고 등록 하지 못한 매물도 많이 있습니다.

🍀원하시는 조건의 매물 찾을 때까지 도와드리겠습니다.

✔전화, 문자 상관없이 언제든 편하게 연락 주시면 친절하게 상담해드립니다.","https://img.kr.gcp-karroter.net/realty/article/3609231/01KS6WTBNGPSVX3CY8EX8EXG8H.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3609231/01KS6WTBSWV38R3KSQZQY72Q36.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3436224","https://realty.daangn.com/articles/3436224","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 영통구 매봉로27번길 8-15 (매탄동)","37.270904419408986","127.05189858602","분리형 원룸 300만원/45만원 - 매탄동 kt동수원지사3분거리","300","45","1","46","SPLIT_ONE_ROOM","2","1","42.00","","42.00","0.5","","","","","","","2026-05-18","2026-05-24","6일 전","1994-10-31","","","","","","*매탄동 구법원사거리,kt동수원지사 인근 주택.
*대중교통,광역버스편리.
*완전 A급 올수리하였음.
*옵션은 없음.
*즉시입주 가능함.

문의 010  7312  5768","https://img.kr.gcp-karroter.net/realty/article/3436224/01KQ96CAF73SFBPS4VACZT6Q49.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3436224/01KQ96CASXGYRVNQ8G4WERZ7N9.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3489019","https://realty.daangn.com/articles/3489019","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 경수대로338번길 12 (권선동)","37.25637579567899","127.02310023143","분리형 원룸 500만원/40만원 - 권선시장근처, 분리형원룸, 빠른입주 가능","500","40","7","47","SPLIT_ONE_ROOM","1","1","13.80","","13.80","3.0","","","","","","","2026-05-18","2026-05-21","6일 전","2012-10-30","","","","","세탁기; 냉장고; 에어컨; 가스렌지; TV; 신발장; 붙박이장","🔊 김박사부동산공인중개사사무소 입니다. 
 고객님의 안전한 거래를 최우선으로 생각하며,
 투명하고 정직한 중개 서비스를 제공해 드리겠습니다.

🔊 광고법을 준수하여, 등기상 면적으로 표시하며,
  실제 사용면적은 확장면적포함 전용 약6.5평 입니다.~❗

💖 임차인 거주중이라 입주 전 사진자료이니 양해부탁드립니다~

🎓 옵션_  도어락, 신발장, 세탁기, 냉장고,
                 가스렌지, 에어컨, TV, 붙박이장 등.
🎓 위치_  권선동 권선시장 근처
🎓 특징_  전입신고가능
                 융자없는 안전한 원룸
                 빠른입주 협의가능

                           
👩‍🎓 김박사부동산공인중개사
☎ 대표공인중개사 김영희 010-6243-2767
▶▶ 수원지방법원 경매 매수신청대리인 등록사무소
▶▶ 모든 매물 대표공인이 직접 현장안내 및 중개
▶▶ 원룸, 투룸, 오피스텔, 주택, 상가 등 수원전지역 가능","https://img.kr.gcp-karroter.net/realty/article/3489019/01KQXZ47Z3EHNRH934M1DGKR6H.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3489019/01KQXZ482YQSV6NHTDDQBJSYAH.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3399850","https://realty.daangn.com/articles/3399850","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 경수대로338번길 10 (권선동)","37.256409831905","127.02297024701","분리형 원룸 500만원/40만원 - 경기도 수원시 권선구","500","40","7","47","SPLIT_ONE_ROOM","1","1","15.80","","15.80","4.0","","","","","","","2026-05-18","2026-05-24","6일 전","2012-10-30","관리비 7만원","","","","","👌매물 특징 👌
수원시청역 인근
분리형 풀옵션 원룸 !
즉시입주 전입신고 OK
[매물 정보]
금액: 보증금 500만원 월세 40만원 관리비 7만원
 
🍀보신 매물로 당근 문의주시면 상담이 빨라요

🍀문의주시면, 고객님의 헛걸음방지를 위해 다시 확인해드립니다.

🍀광고 등록 하지 못한 매물도 많이 있습니다.

🍀원하시는 조건의 매물 찾을 때까지 도와드리겠습니다.

✔전화, 문자 상관없이 언제든 편하게 연락 주시면 친절하게 상담해드립니다


카카오톡 문의 :hyeon2905","https://img.kr.gcp-karroter.net/realty/article/3399850/01KPW8KW8HTSA2JJZKC85KTWF8.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3399850/01KPW8KWHP83480JSA69ZJ0FCQ.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3434834","https://realty.daangn.com/articles/3434834","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 영통구 영통로345번길 21-18 (매탄동)","37.255972369688","127.06351806771002","분리형 원룸 300만원/40만원 - 영통역도보12분 베란다있는 분리형원룸♡","300","40","7.7","47.7","SPLIT_ONE_ROOM","1","1","23.10","","23.10","2.0","","","","","","","2026-05-18","2026-05-21","6일 전","2009-12-31","","","","","세탁기; 냉장고; 에어컨; 가스렌지; 옷장; 신발장; 붙박이장; 싱크대; 주차; 베란다","031-212-8886 친절중개,정직중개,신뢰중개 빌립부동산입니다^-^

<서로 매너있는 좋은 거래 부탁드립니다. 물론 저희도 고객한분한분 정성으로 좋은방 소개하겠습니다>

💠매물정보💠
✔️ 특징:매탄동 매물입니다.
영통역 도보 가깝습니다. 13분, 버스정류장도 가깝구요, 다닥붙어있지않고 떨어져있는 건물이라 소음없고 굉장히 조용합니다.
분리형 원룸이고요. 베란다도 있어 빨래널기도 용이합니다.
채광이 아주 좋은방입니다. 앞에 전망이 트여있어 답답하지않고 불안켜도 밝고환해서 추천드려요. 주방도 넓어서 요리시 불편하지 않으실거예요!
가성비가 아주훌륭한 방입니다. 적극추천드립니다.
청소한번더 들어갈예정이며 청소후 바로입주 가능합니다. 
엘배있구요. 주차 편하게 가능합니다. 카페, 빨래방, 편의점 먹거리등 코앞에 있어 좋아요. 직접오셔서 확인해보세요^^  
✔️ 월세:300/40
✔️ 관리비:7만7천원 
✔️ 옵션:에어컨,냉장고,세탁기,싱크대,가스렌지,티비,옷장,붙박이장,신발장,전자도어락 등
✔️ 주변: 편의점, 커피숍, 식당, 빨래방 등 편의시설 풍부 !
✔️ 주택임대차보호법 적용 OK !

💠 믿을 수 있는 정확한 매물로 계약에서 입주까지 진심을 다하는 
빌립공인중개사무소💠
✔️ 직접 방문하여 찍은 실사진 ⭕
✔️ 허위매물 ❌
✔️ 광고에 없는 매물 다량 보유 !
✔️ 고객님이 원하시는 조건과 가격, 상황에 맞춰 맘에 쏙 드실 때까지 찾아드립니다.
✔️ 책임중개와 친절한 상담 약속드립니다.
✔️ 허위매물 예방을 위해 방문 전 전화주세요~ 상담 연중무휴 !

⭕ 2 억원의 손해배상 책임보증 공제가입 (한국공인중개사 협회)","https://img.kr.gcp-karroter.net/realty/article/3434834/01KQ90CNRJX3MZ13Q2AQJK8HSB.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3434834/01KQ90CP66S6987XV61QYJZNF3.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3386266","https://realty.daangn.com/articles/3386266","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 경수대로338번길 10 (권선동)","37.256409831905","127.02297024701","분리형 원룸 500만원/40만원 - 경기도 수원시 권선구","500","40","8","48","SPLIT_ONE_ROOM","1","1","14.70","","14.70","4.0","","","","","","","2026-05-20","2026-05-22","4일 전","2012-10-30","","","","","","안녕하세요🙂
원룸·투룸 전문으로 중개하는 태성부동산입니다.

조건만 듣고 아무 집이나 보여드리지 않습니다.
직접 확인한 매물 중에서
정말 괜찮은 집만 선별해서 안내드립니다.

✔ 원룸 / 투룸 맞춤 전문 상담
✔ 허위매물 없이 실매물만
✔ 광고 외 숨은 매물 다수 보유
✔ 가격 / 위치 / 컨디션 현실 비교 안내
✔ 계약부터 입주까지 끝까지 케어

“이 조건에 가능할까요?”
👉 진짜 편하게 물어보셔도 됩니다.

괜히 발품 팔게 하지 않겠습니다.
빠르고 정확하게, 딱 맞는 집 찾아드립니다.

📞 전화 / 문자 언제든 OK","https://img.kr.gcp-karroter.net/realty/article/3386266/01KPTBVCGWB2N07HCNQEPP986K.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3386266/01KPTBVCTN3G7EK0E599AJE0ER.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3601290","https://realty.daangn.com/articles/3601290","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 경수대로335번길 6-9 (권선동)","37.257288844524986","127.02169428696","오픈형 원룸 500만원/40만원 - 수원버스터미널, 수원시청 버스 10분","500","40","10","50","OPEN_ONE_ROOM","1","1","21.35","","21.35","2.0","","","","","","","2026-05-21","2026-05-24","3일 전","2017-09-26","","","","","세탁기; 냉장고; 에어컨; 인덕션; 신발장","🥕 권선동 조용한 주거지역🙂 가성비 좋은 준신축 원룸!

🌿 전체리뷰
깔끔하게 관리된 준신축 원룸으로 혼자 거주하시기 정말 편한 매물이에요🙂
조용한 주거지역이라 편안한 분위기 좋아하시는 분들 만족도 높은 방입니다!

🥕 이런 점이 좋아요🙂
✔ 준신축 컨디션으로 깔끔한 내부 상태
✔ 풀옵션으로 몸만 입주 가능
✔ 혼자 살기 좋은 아늑한 구조
✔ 조용한 주거지역이라 편하게 거주 가능
✔ 가성비 좋은 월세 매물
✔ 직장인·학생분들 선호 분위기 😊

📦 옵션
✔ 에어컨, 세탁기, 냉장고, 인덕션, 신발장, 전자도어락

🚉 위치 & 생활권
✔ 권선동 주거지역 위치
✔ 편의점·카페·마트 인근
✔ 버스정류장 가까워 이동 편리
✔ 생활하기 편한 위치

📸 안내사항
✔ 직접 촬영한 실사진 사용
✔ 소품은 옵션에 포함되어 있지 않습니다
✔ 조건 맞는 다른 매물도 함께 안내 가능해요🙂
✔ 퇴근 후 저녁 시간대도 편하게 방 보실 수 있습니다!

💬 문의는 편하게 주세요 😊
“당근 보고 연락드렸어요!” 하시면
빠르게 조건 맞춰 안내드리겠습니다 🥕✨","https://img.kr.gcp-karroter.net/realty/article/3601290/01KS4DYQDN7CKYJRJGZ9ENMQPA.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3601290/01KS4DYQNG5X5V3D8Q2YD7DCB8.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3353990","https://realty.daangn.com/articles/3353990","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 경수대로338번길 10 (권선동)","37.256409831905","127.02297024701","분리형 원룸 500만원/42만원 - 수원시청역 남측12분거리 권선시장부근","500","42","8","50","SPLIT_ONE_ROOM","1","1","14.70","","14.70","5.0","","","있음","","","","2026-05-18","2026-05-23","6일 전","2012-10-30","","","","","엘리베이터; 주차","분리형원룸으로  입주청소 완료.즉시입주가능
주변 편의 시설이 많아 거주환경 최고
엘리베이터에 주차장있는 준신축입니다
사진은 동일구조의 옆방입니다","https://img.kr.gcp-karroter.net/realty/article/3353990/01KR0CAFB6FE5FGKS944H4WTSM.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3353990/01KR0CAFP95J5GQPS5CZMMS73P.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3519959","https://realty.daangn.com/articles/3519959","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 세지로66번길 25-4 (권선동)","37.25761347633299","127.01883257739001","분리형 원룸 300만원/45만원 - 매교역 15분 거리","300","45","5","50","SPLIT_ONE_ROOM","1","1","26.50","","26.50","1.0","","","","","","","2026-05-22","2026-05-24","2일 전","2002-06-03","","","","","","분리형 원룸
반계단 올라가는 1층입니다","https://img.kr.gcp-karroter.net/realty/article/3519959/01KRACRF6076GJJPS84SYQGVT2.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3519959/01KRACRFF1TXY78CFD7NMA2DSD.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3589486","https://realty.daangn.com/articles/3589486","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 세권로195번길 10-29 (권선동)","37.25561358568199","127.02693923517","오픈형 원룸 3,000만원/45만원 - 권선시장 인근 , 세곡초등학교 쪽","3000","45","10","55","OPEN_ONE_ROOM","1","1","25.31","","25.31","4.0","","","있음","불가능","","","2026-05-23","2026-05-24","1일 전","2012-12-31","","","","","세탁기; 냉장고; 에어컨; 주차","ㅁ 임대조건 

🎈
- 월 세 : 3000-45만원 
- 현재 세입자 거주 중으로, 5월 말 퇴실예정
🎈
- 에어컨, 냉장고, 세탁기, 정수기 등 풀옵션 
- 오픈형 원룸으로, 빅 사이즈 입니다 
- 반려동물 불가 
🎈
- 1층 주차장 / 공동현관 보안 / 엘베O
- 권선시장 및 세곡초등학교 인근 주택가 위치 
- 수원시청역 도보 이동 가능합니다 
- 주변 편의점, 세탁소, 음식점 , 병원 등 편의시설 다수
🎈
- 전입신고 및 확정일자 가능한 안심매물 
- 건축물대장상 위반없는 든든한 건물 
- 토요일 및 일요일에도 보실 수 있어요 
🎈
- 담당자 대표 공인중개사 010-2382-7519","https://img.kr.gcp-karroter.net/realty/article/3589486/01KRZY1T3QVTHFNYGE60GTN7T7.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3589486/01KRZY1TA8EFS7RK7E27CZHGRE.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3578054","https://realty.daangn.com/articles/3578054","BROKER","복덕방 소속공인중개사 김민경","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 세권로195번길 20-13 (권선동)","37.256100198192996","127.02675783086","분리형 원룸 500만원/50만원 - 경기도 수원시 권선구","500","50","5","55","SPLIT_ONE_ROOM","1","1","25.00","","25.00","2.0","","","","","","","2026-05-18","2026-05-24","6일 전","2005-03-09","","","","","","🏡 복덕방 소속공인중개사 김민경 
📞 010-5821-0916




📢 매물정보

🔹보증금 : 500만원
🔹월    세 : 50만원
🔹특    징 : 화이트톤의 깔끔한 풀옵션 분리형 원룸이예요, 교통 편리하고 주변에 다양한 편의시설이 있어요 
🔹위    치 : 권선종합시장 인근
🔹교    통 : 도보 2분거리 버스정류장 
🔹입    주 : 즉시입주가능



               
📸100% 현장답사한 실 매물입니다.

💕부담갖지 마시고 편하게 문의주세요(🗨️카톡,메세지 환영)


☝해당 물건이 아니더라도
금액/ 조건에 맞게 최선을 다해 찾아드리겠습니다.","https://img.kr.gcp-karroter.net/realty/article/3578054/01KRWZTYY11TMRPGVAWPHZKZGB.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3578054/01KRWZTZNHGETX1DFMRWQTW71Z.png?q=95&s=1440x1440&t=inside&service=realty",""
"daangn","3576947","https://realty.daangn.com/articles/3576947","BROKER","","경기도","수원시 영통구","매탄3동","경기도 수원시 권선구 세권로181번길 30-19 (권선동)","37.256806903972986","127.02575816585001","분리형 원룸 500만원/31만원 - 권선1동 행정복지센터 도보 2분 / 대단지아파트 인근","500","31","27","58","SPLIT_ONE_ROOM","1","1","21.45","","21.45","5.0","","","","","","","2026-05-18","2026-05-24","6일 전","2018-01-08","","","","","세탁기; 드럼세탁기; 인덕션; 옷장; 싱크대; 주차; 테라스","◈━━━━━ ✨ ONE TOP ✨ ━━━━━◈
빨래 건조 및 개인 취미 공간으로 활용 가능한 테라스
주방 분리형 구조로 가스 및 소음 차단에 매우 유리
인덕션과 드럼세탁기가 빌트인된 깔끔한 싱크대 라인
옷장과 수납가구가 화이트로 맞춰져 넓어 보이는 방
현재 청소 완료된 공실로 당일 즉시 입주 조율 가능
◈━━━━━━━━━━━━━━━━━━◈
✔️ 직접 현장 답사 후 엄선한 실매물
✔️ 꼼꼼한 권리분석으로 안전 계약 보장
✔️ 정직하고 젊은 감각의 원스톱 중개
✔️ 언제든 편하게 연락 주시면 상담 가능
━━━━━━━━━━━━━━━━━━━━━
📌 상담 예약 (복사해서 보내주세요)
━━━━━━━━━━━━━━━━━━━━━

출근 지역 :

입주 희망일 :

희망 보증금/월세 :

대출 상품 유무 :

주차/반려동물 유무 :

미팅 희망 일시 :
☎️ 소속공인중개사 이준석 010-8446-2507
💬 카톡문의 : JSTONE2680
⭐ 원탑부동산 (안전 중개, 꼼꼼한 관리) ⭐","https://img.kr.gcp-karroter.net/realty/article/3576947/01KRWW0XG1H8WHXMH6T9QNHTVB.png?q=95&s=1440x1440&t=inside&service=realty","https://img.kr.gcp-karroter.net/realty/article/3576947/01KRWW0XPNN8513P1WF097M2KR.png?q=95&s=1440x1440&t=inside&service=realty",""
