"source","listing_no","room_id","url","agency","agent_name","agent_phone","region","address","latitude","longitude","address_public_level","title","deposit_manwon","rent_manwon","maintenance_manwon","total_monthly_manwon","room_type","area_m2","supply_area_m2","exclusive_area_m2","floor","direction","parking","move_in","published_at","confirmed_at","listing_age_text","approval_date","maintenance_detail","maintenance_basis","maintenance_items","building_use","options","security_options","description","image_1","image_2","crawl_note"
"dabang","57083522","6a07d20da626a7479b8147f7","https://www.dabangapp.com/room/6a07d20da626a7479b8147f7","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 구천동","경기도 수원시 팔달구 구천동 10-26","37.2746046279","127.018640092","exact_address_visible","The수원ㅣ거실ㅣ+ㅣ방ㅣ분리형","500","65","8","73","원룸(분리형)","23.81","30.01","23.81","5층/10층","남","가능","즉시 입주 (협의 가능)","2026-05-16","","8일 전","2017-12-19","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","숙박시설","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 가스레인지; TV; 붙박이장; 화재경보기","인터폰; CCTV; 현관보안; 방범창","🏠 -The수원- | 수원 원룸·투룸 매물 전문 ▲

📢 다양한 매물 보유!
수원 전지역 매물 다량 보유&원하는 조건에 맞는 매물 찾아드립니다!
📢 믿고 보는 실사진!
모~든 사진 100% 직접 발로 뛰며 촬영한 진짜 매물입니다.
📢  ☎ 3 6 5. OPEN . 2 4 ☎
친절하고 즐거운 마음으로 도와드리겠습니다. 😊

📍 위치 / 입지환경
✅ ○○역 도보 ○분 (역세권)
✅ 주변 CCTV 설치로 안전한 동네
✅ 버스/지하철/차량 모두 편리한 사통팔달 교통망

🏙 주변 생활 인프라
✅ 편의점 / 카페 / 미용실 / 음식점 / 세탁소 등
✅ 도보 생활권에 모두 갖춰진 완벽한 주거 인프라

🛋 방 옵션 안내
✅ 풀옵션: 신발장, 세탁기, 에어컨, 냉장고, 도어락, TV, 붙박이장
✅ 시설 양호, 깔끔하게 정돈된 실내


❓ 자주 묻는 질문 Q&A
🚨 Q. 비슷한 매물도 있나요?
✅ 예! 다양한 가격대/구조 매물 함께 비교해드립니다.
🚨 Q. 보증금/월세 조절 가능할까요?
✅ 조율 가능합니다. 언제든 문의주세요.
🚨 Q. 입주일도 맞춰주나요?
✅ 최대한 맞춰드립니다. 유연한 일정 조정 가능해요!

🚗 주차 안내
🚩 1층 필로티 주차장  


===","https://d1774jszgerdmk.cloudfront.net/1024/IObi6dk2U8qAS7LZ6FiRC","https://d1774jszgerdmk.cloudfront.net/1024/mZ28JEuk6vyR3zYQqG3Dk",""
"dabang","56824149","69f2e6dadd05c677a8766436","https://www.dabangapp.com/room/69f2e6dadd05c677a8766436","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 매교동","경기도 수원시 팔달구 매교동 68-1","37.26981882036683","127.01496344318359","exact_address_visible","IITHE수원II 매교역 완벽분리 II 신축급 딱한세대 II","2000","65","8","73","원룸(분리형)","42.17","42.17","42.17","9층/10층","남서","가능","즉시 입주 (협의 가능)","2026-04-30","","24일 전","2019-12-03","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","숙박시설","벽걸이형; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; TV; 화재경보기","비디오폰; 인터폰; CCTV; 현관보안","📍 핵심 포인트
✔ 방 + 거실 완벽분리형 구조
✔ 신축급퀄리티, 풀옵션완비

🚶 입지 / 교통
✔ 매교역 도보이동가능
✔ 인근 편의시설 다양
✔ 시내 · 광역버스 이용 편리

🏪 생활 환경
✔ 편의점 · 카페 · 병원 · 약국
✔ 세탁소 · 식당 · 공공기관 인접

💰 조건
✔ 보증금 조정 가능 (문의)
=============================
📌 THE수원부동산 안내
📌 실매물만 광고합니다.
📌 직접 방문 촬영합니다.
📌 불필요한 방문 없이 정확히 안내합니다.
📌 연중무휴 상담 가능합니다.
📌 (English / 日本語 / 中國語 상담 가능)

♧","https://d1774jszgerdmk.cloudfront.net/1024/mWEFG3SrXzwreeFjZ51SU","https://d1774jszgerdmk.cloudfront.net/1024/Cckwq0VdkULvG1sJVq5H8",""
"dabang","55673534","699d0f0d591a7925a81c14f5","https://www.dabangapp.com/room/699d0f0d591a7925a81c14f5","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 구천동","경기도 수원시 팔달구 구천동 47-1","37.2736604665","127.0178009979","exact_address_visible","The수원 l 분l리l형 1티어 등장vV bb","500","65","8","73","원룸(분리형)","26","26","26","5층/9층","남서","가능","2026.05.18 (협의 가능)","2026-02-24","","89일 전","2017-12-22","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","숙박시설","벽걸이형; 책상; 옷장; 식탁; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; TV; 붙박이장; 화재경보기","비디오폰; 인터폰; CCTV; 현관보안; 방범창","✨ THE수원 부동산
조건은 맞춤, 결과는 만족

✔ 실매물 100% (직접 확인)
✔ 비공개 프리미엄 매물 보유
✔ 24시간 상담 / 수원 전 지역 무료 픽업

📍 매교역 도보권 · 생활 인프라 완비
🛋 옵션 사진 그대로 · 깔끔한 상태
🚗 필로티 주차 가능
💸 보증금·월세·입주일 조율 가능
* 조명, 쇼파, 침대, 협탁등은 사진촬영을 위해 임의로 사용한 옵션이며 옵션에 포함되어있지 않습니다.
믿고 보는 THE수원 부동산


!!","https://d1774jszgerdmk.cloudfront.net/1024/Z_mrqMpdMIohGHk7Lgpdm","https://d1774jszgerdmk.cloudfront.net/1024/6KDUhaEFSIKRUmJUroJef",""
"dabang","56797630","69f1636eb42a4f1fe8841ac3","https://www.dabangapp.com/room/69f1636eb42a4f1fe8841ac3","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 매교동","경기도 수원시 팔달구 매교동 68-1","37.2698188203668","127.014963443184","exact_address_visible","-THE수원-ㅣ아파트--형--미쳤다---ㅣ","2000","65","8","73","원룸(분리형)","42.17","51.12","42.17","9층/10층","남동","가능","2026.06.30 (협의 가능)","2026-04-29","","25일 전","2019-12-03","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","숙박시설","천장형; 신발장; 냉장고; 세탁기; 샤워부스; 싱크대; 인덕션; TV; 화재경보기","비디오폰; CCTV; 현관보안; 방범창","- The수원 - 매물정보 !!

👉이 매물은 실제 매물사진 인가요??
→ 120% 실제 매물 사진입니다 !!

👉 인테리어구조 또는 시설 특징이 있을까요??
   👀 깔끔하고 인기많은방!
   👀 옷장 및 수납 빌트인이 잘 되어있습니다.
   👀 주변환경 좋으며 여성분들이 좋아하는 구조!

👉 집은 안전한가요??
👀 전자도어락 및 건물내외 주변 CCTV 설치로 인해 안전합니다 !! 

👉 주변의 시설은 어떻게 되어있나요??
👀  매교역, 은행, 음식점, 마트, 편의점, 세탁소 등의 주변에 완벽한 편의시설이 있습니다 !! 

👉 주차는 어떨까요?
👀 🚗해당 필로티 주차장 이용가능합니다!🚗

👉 픽업서비스?
👀  수원 전지역 픽업서비스 완료!!

👉 문의시간이 정해져있나요?
👀 24시간 언제든지 문의해주시면 친절하게 상담 도와드리겠습니다!

🖐️ 조명, 카펫, 액자 스마일 꽃 등 은 사진촬영을 위해 임의로 사용한 소품이므로 
      옵션에 포함되어있지 않습니다


KK","https://d1774jszgerdmk.cloudfront.net/1024/XEt8MhCrHliEuCdwLa-52","https://d1774jszgerdmk.cloudfront.net/1024/pFe7lY9m0YK9vt6kpkuUX",""
"dabang","56824845","69f2ec518944dc7b0c96cec6","https://www.dabangapp.com/room/69f2ec518944dc7b0c96cec6","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 권선구 세류동","경기도 수원시 권선구 세류동","37.2530960021","127.009901283","dong_only_ask_agency_for_exact_jibun","- The수원 - 미친 특급 나왔슈 빨리 잡자 vVVv","1000","65","9","74","투룸","39.66","39.66","39.66","2층/4층","남서","가능","2026.07.15 (협의 가능)","2026-04-30","","24일 전","2018-04-26","detail_code: E06; detail_cost: 90000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","단독주택","벽걸이형; 신발장; 냉장고; 샤워부스; 싱크대; 인덕션; 화재경보기; 베란다; 무인택배함","인터폰; CCTV; 현관보안; 방범창","- The수원 - 미친 특급 나왔슈 빨리 잡자 vVVv
- The수원 - 미친 특급 나왔슈 빨리 잡자 vVVv
- The수원 - 미친 특급 나왔슈 빨리 잡자 vVVv
- The수원 - 미친 특급 나왔슈 빨리 잡자 vVVv




@","https://d1774jszgerdmk.cloudfront.net/1024/fHrWR4DFkJ1O_AHtIiQY1","https://d1774jszgerdmk.cloudfront.net/1024/7TZ7ZlbA3EZwngfq9X7QT",""
"dabang","56826208","69f2f601fd79f738187795b4","https://www.dabangapp.com/room/69f2f601fd79f738187795b4","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 영통구 매탄동","경기도 수원시 영통구 매탄동 525-24","37.2559771426637","127.063504086253","exact_address_visible","The수원 l 화이트 완.벽+분리 반려OK b","500","65","9.9","74.9","원룸(분리형)","39.66","39.66","39.66","3층/6층","남","가능","2026.05.20 (협의 가능)","2026-04-30","","24일 전","2009-12-31","detail_code: E06; detail_cost: 99000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; TV; 붙박이장; 화재경보기; 베란다","인터폰; CCTV; 현관보안","🎯 THE수원 부동산🎯
조건? 맞춰드립니다. 결과? 만족입니다.
✨ 실매물만 소개!✨✨✨
허위매물❌ 직접 확인한 매물만 소개합니다.

🔐 비공개 프리미엄 매물 多보유
포털엔 없는 진짜 매물, 여기 다 있습니다.

📞 24시간 상담 가능
365일! 언제든 톡 or 전화 주세요.
🚗 수원 전지역 픽업 OK
방문 어려우신가요?👉직접 모시러 갑니다.

💬 자주 묻는 질문 한눈에!💬 
📍 위치 & 생활편의?
영통역 도보권
망포역/영통동/광교동 빠른 접근
주변 인프라 완비 (카페·편의점·세탁소 등)
CCTV 설치 완료, 치안 GOOD

🛋️ 옵션 상태는요?
사진과 동일!
모든 가전·가구 깔끔하게 유지 중

🚗 주차? 걱정 NO
1층 필로티 주차 가능
💸 보증금/월세 조정 가능해요?💸
네! 최대한 협의 도와드립니다 😊
📆 입주일도 조정되나요?📆
YES! 일정에 맞춰 유연하게 조율해드려요

💡 THE수원 = 믿을 수 있는 부동산
톡 한 번, 전화 한 통이면 끝!
지금 바로 연락 주세요 😊
📲 상담은 빠르게, 계약은 확실하게📲


##==","https://d1774jszgerdmk.cloudfront.net/1024/Rl0lTA4Gt8DVQitL-WP2c","https://d1774jszgerdmk.cloudfront.net/1024/LPftkRexfWbcW1xamJJ0o",""
"dabang","56817951","69f2bc73f086a627cfdcf314","https://www.dabangapp.com/room/69f2bc73f086a627cfdcf314","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 권선구 권선동","경기도 수원시 권선구 권선동 944-5","37.2623352103","127.023358338","exact_address_visible","- The수원 - 주방따로 방따로 거실따로 베란다까지 특급 0.0","1000","65","10","75","원룸(분리형)","25.74","31.69","25.74","2층/6층","남서","가능","즉시 입주 (협의 가능)","2026-04-30","","24일 전","2017-05-26","detail_code: E98; detail_cost: 100000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","공동주택","벽걸이형; 옷장; 신발장; 냉장고; 세탁기; 샤워부스; 싱크대; 인덕션; TV; 붙박이장; 화재경보기; 베란다","비디오폰; 인터폰; CCTV; 현관보안; 방범창","📍 위치 & 교통편 – 출퇴근부터 산책까지 만점!

인계동 ! 어딜 가도 중심에서 시작됩니다.

버스 노선 다양! 손만 들면 오는 대중교통의 성지✨

수원시청역 도보 이용 가능!  대중교통 필수인 출근러들에게는 꿀입지🍯

집 주변 공원과 수원천, 운동화만 신으면 힐링 산책 코스 완성!


🏠 집 구조 & 인테리어 – 사진보다 실물이 더 예쁜 곳

군더더기 없는 깔끔한 인테리어! 내 방 꾸미기 딱 좋은 베이스

해 잘드는 베란다가 있어요~🙌


🛒 주변 편의시설 – 밖에 나가면 뭐든 있다!
병원, 약국, 은행, 세탁소, 편의점, 전철역까지 전부 도보권

급한 일 생겨도 ‘어디 있지?’ 걱정 없이 다 해결됩니다🧺

💬 이 집이 아니어도 괜찮아요!

희망 조건 말씀만 주세요. 끝까지! 진짜 끝까지! 함께 찾아드릴게요🎯

문의는 24시간 오케이! 밤낮 안 가리고 편하게 연락 주세요📞




#@@","https://d1774jszgerdmk.cloudfront.net/1024/_-vam2oCiosiTtW2wvCgT","https://d1774jszgerdmk.cloudfront.net/1024/OTK5QXJeCZEXtPGPTtlAU",""
"dabang","57129159","6a0bda2eabfa14561e6504b4","https://www.dabangapp.com/room/6a0bda2eabfa14561e6504b4","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 구천동","경기도 수원시 팔달구 구천동 47-1","37.2736604665","127.0178009979","exact_address_visible","THE수원ㅣ가장이쁜집ㅣ분리형ㅣ짱짱vV","500","67","8","75","원룸(분리형)","23.14","23.14","23.14","6층/9층","남동","가능","즉시 입주 (협의 가능)","2026-05-19","","5일 전","2017-12-22","detail_code: E06; detail_cost: 80000; detail_include_types: PUBLIC_USE_RATES; WATER_RATES; INTERNET_RATES; TV_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","숙박시설","벽걸이형; 책상; 옷장; 신발장; 냉장고; 세탁기; 싱크대; 인덕션; TV; 붙박이장; 화재경보기","인터폰; CCTV; 현관보안; 방범창","🏠 -The수원- | 수원 원룸·투룸 매물 전문 ▲

📢 다양한 매물 보유!
수원 전지역 매물 다량 보유&원하는 조건에 맞는 매물 찾아드립니다!
📢 믿고 보는 실사진!
모~든 사진 100% 직접 발로 뛰며 촬영한 진짜 매물입니다.
📢  ☎ 3 6 5. OPEN . 2 4 ☎
친절하고 즐거운 마음으로 도와드리겠습니다. 😊

📍 위치 / 입지환경
✅ 매교역 역세권 / 수원역,행궁동,아주대,인계동방면 인동편리 
✅ 주변 CCTV 설치로 안전한 동네
✅ 버스/지하철/차량 모두 편리한 사통팔달 교통망

🏙 주변 생활 인프라
✅ 편의점 / 카페 / 미용실 / 음식점 / 세탁소 등
✅ 도보 생활권에 모두 갖춰진 완벽한 주거 인프라

🛋 방 옵션 안내
✅ 풀옵션: 신발장, 세탁기, 에어컨, 냉장고, 도어락, TV, 붙박이장
✅ 시설 양호, 깔끔하게 정돈된 실내


❓ 자주 묻는 질문 Q&A
🚨 Q. 비슷한 매물도 있나요?
✅ 예! 다양한 가격대/구조 매물 함께 비교해드립니다.
🚨 Q. 보증금/월세 조절 가능할까요?
✅ 조율 가능합니다. 언제든 문의주세요.
🚨 Q. 입주일도 맞춰주나요?
✅ 최대한 맞춰드립니다. 유연한 일정 조정 가능해요!

🚗 주차 안내
🚩 1층 필로티 주차장  


===","https://d1774jszgerdmk.cloudfront.net/1024/oHBoNTDbeo5q41CtA5tvK","https://d1774jszgerdmk.cloudfront.net/1024/6dBfqXCMVyxBu_MbfHD08",""
"dabang","56921512","69fbe6f5ce62a421ebd1f628","https://www.dabangapp.com/room/69fbe6f5ce62a421ebd1f628","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 인계동","경기도 수원시 팔달구 인계동 1033","37.2663922207","127.0291453738","exact_address_visible","- The수원 -  복층의 로망 빨리 잡으세요  vVVv","1000","69","6","75","원룸(분리형)","29.52","43.76","29.52","13층/17층","서","가능","2026.05.30 (협의 가능)","2026-05-07","","17일 전","2024-09-11","detail_code: E01; detail_cost: 60000; detail_include_types: PUBLIC_USE_RATES; ETC_USE_RATES","ETC_FEE_CHARGE","","업무시설","천장형; 신발장; 냉장고; 세탁기; 건조기; 샤워부스; 싱크대; 인덕션; 붙박이장; 화재경보기; 무인택배함","비디오폰; 인터폰; CCTV; 현관보안; 방범창","-THE 수원-  첫입주 삶의 질이 올라갑니다 vVVv
-THE 수원-  첫입주 삶의 질이 올라갑니다 vVVv
-THE 수원-  첫입주 삶의 질이 올라갑니다 vVVv
-THE 수원-  첫입주 삶의 질이 올라갑니다 vVVv
-THE 수원-  첫입주 삶의 질이 올라갑니다 vVVv




@","https://d1774jszgerdmk.cloudfront.net/1024/p-5ykjRdI-uTMkD92NU-S","https://d1774jszgerdmk.cloudfront.net/1024/wfFmhtDzkvSyBZuyQ1Fj9",""
"dabang","57027094","6a03d5f7c41c6b3e300f3b4c","https://www.dabangapp.com/room/6a03d5f7c41c6b3e300f3b4c","더수원공인중개사사무소","박진우","031-548-4497","경기도 수원시 팔달구 인계동","경기도 수원시 팔달구 인계동 1008-7","37.26435363028851","127.02292154455792","exact_address_visible","IITHE수원II 리.모.델.링 II 인계동 넓은투룸 II 전입O II","1000","70","5","75","투룸","45","49.58","45","3층/6층","남서","가능","2026.06.26 (협의 가능)","2026-05-13","","11일 전","1995-06-26","detail_code: E06; detail_cost: 50000; detail_include_types: PUBLIC_USE_RATES; ETC_USE_RATES","FIXED_FEE_CHARGE","","제2종근린생활시설","스탠드형; 신발장; 냉장고; 싱크대; 인덕션; 화재경보기; 베란다","인터폰; CCTV; 현관보안","📍 핵심 포인트
✔ 방2, 넓은 거실
✔ 인계동 가성비 투룸 월세매물

🚶 입지 / 교통
✔ 시청역, 매교역 도보가능
✔ 인근 편의시설 다양
✔ 시내 · 광역버스 이용 편리

🏪 생활 환경
✔ 편의점 · 카페 · 병원 · 약국
✔ 세탁소 · 식당 · 공공기관 인접

💰 조건
✔ 보증금 조정 가능 (문의)
=============================
📌 THE수원부동산 안내
📌 실매물만 광고합니다.
📌 직접 방문 촬영합니다.
📌 불필요한 방문 없이 정확히 안내합니다.
📌 연중무휴 상담 가능합니다.
📌 (English / 日本語 / 中國語 상담 가능)
📌 조명, 쇼파, 침대, 협탁등은 사진촬영을 위해
      임의로 사용한 옵션이며 옵션에
      포함되어 있지 않습니다.

♧","https://d1774jszgerdmk.cloudfront.net/1024/snxJ9N042rSHw5HTeRylv","https://d1774jszgerdmk.cloudfront.net/1024/XIWZW1eLUzhZnbooDmAaw",""
